"ID","YEAR","MAKE","MODEL","VEHICLE CLASS","ENGINE SIZE","CYLINDERS","TRANSMISSION","FUEL","FUEL CONSUMPTION","COMB (mpg)","EMISSIONS"
21074,2021,"GMC","Yukon","SUV - STANDARD",5.30,8,"A10","X",14.30,21,309
21075,2021,"GMC","Yukon (Without Stop-Start)","SUV - STANDARD",5.30,8,"A10","X",15.30,20,325
21076,2021,"GMC","Yukon 4WD","SUV - STANDARD",3.00,6,"A10","D",12.00,27,277
21077,2021,"GMC","Yukon 4WD","SUV - STANDARD",5.30,8,"A10","X",14.80,21,317
21078,2021,"GMC","Yukon 4WD (Without Stop-Start)","SUV - STANDARD",5.30,8,"A10","X",15.50,20,327
21079,2021,"GMC","Yukon 4WD","SUV - STANDARD",6.20,8,"A10","Z",16.80,19,347
21080,2021,"GMC","Yukon 4WD (Without Stop-Start)","SUV - STANDARD",6.20,8,"A10","Z",17.50,18,357
21081,2021,"GMC","Yukon XL","SUV - STANDARD",3.00,6,"A10","D",11.30,28,272
21082,2021,"GMC","Yukon XL","SUV - STANDARD",5.30,8,"A10","X",14.30,21,309
21083,2021,"GMC","Yukon XL (Without Stop-Start)","SUV - STANDARD",5.30,8,"A10","X",15.30,20,325
21084,2021,"GMC","Yukon XL 4WD","SUV - STANDARD",3.00,6,"A10","D",12.00,27,277
21085,2021,"GMC","Yukon XL 4WD","SUV - STANDARD",5.30,8,"A10","X",15.30,20,328
21086,2021,"GMC","Yukon XL 4WD (Without Stop-Start)","SUV - STANDARD",5.30,8,"A10","X",16.00,19,341
21087,2021,"GMC","Yukon XL 4WD","SUV - STANDARD",6.20,8,"A10","Z",16.80,19,347
21088,2021,"GMC","Yukon XL 4WD (Without Stop-Start)","SUV - STANDARD",6.20,8,"A10","Z",17.50,18,357
21089,2021,"Honda","Accord","FULL-SIZE",1.50,4,"AV","X",7.80,39,168
21090,2021,"Honda","Accord Sport/Touring","FULL-SIZE",1.50,4,"AV7","X",8.10,38,176
21091,2021,"Honda","Accord Sport/Touring","FULL-SIZE",2.00,4,"AS10","X",10.40,31,211
21092,2021,"Honda","Accord Hybrid","FULL-SIZE",2.00,4,"AV","X",5.00,56,117
21093,2021,"Honda","Accord Hybrid Sport/Touring","FULL-SIZE",2.00,4,"AV","X",5.30,51,129
21094,2021,"Honda","Civic Hatchback","FULL-SIZE",1.50,4,"M6","X",8.10,39,171
21095,2021,"Honda","Civic Hatchback Sport","FULL-SIZE",1.50,4,"AV7","Z",8.00,38,172
21096,2021,"Honda","Civic Hatchback Sport","FULL-SIZE",1.50,4,"M6","Z",8.10,39,171
21097,2021,"Honda","Civic Sedan","MID-SIZE",1.50,4,"AV7","X",7.80,40,165
21098,2021,"Honda","Civic Sedan","MID-SIZE",2.00,4,"AV","X",7.90,40,167
21099,2021,"Honda","Civic Sedan","MID-SIZE",2.00,4,"AV7","X",8.20,38,172
21100,2021,"Honda","Civic Type R","FULL-SIZE",2.00,4,"M6","Z",10.50,29,223
21101,2021,"Honda","CR-V","SUV - SMALL",1.50,4,"AV","X",8.30,37,180
21102,2021,"Honda","CR-V AWD","SUV - SMALL",1.50,4,"AV","X",8.70,35,189
21103,2021,"Honda","HR-V","STATION WAGON - SMALL",1.80,4,"AV","X",8.40,36,181
21104,2021,"Honda","HR-V AWD","STATION WAGON - SMALL",1.80,4,"AV","X",8.80,34,193
21105,2021,"Honda","HR-V AWD","STATION WAGON - SMALL",1.80,4,"AV7","X",9.10,33,200
21106,2021,"Honda","Insight EX","MID-SIZE",1.50,4,"AV","X",4.60,58,115
21107,2021,"Honda","Insight Touring","COMPACT",1.50,4,"AV","X",4.60,58,115
21108,2021,"Honda","Odyssey","MINIVAN",3.50,6,"AS10","X",12.20,27,248
21109,2021,"Honda","Passport AWD","SUV - SMALL",3.50,6,"AS9","X",12.50,25,265
21110,2021,"Honda","Pilot AWD","SUV - SMALL",3.50,6,"AS9","X",12.40,26,256
21111,2021,"Honda","Ridgeline AWD","PICKUP TRUCK - STANDARD",3.50,6,"AS9","X",12.80,25,271
21112,2021,"Hyundai","Elantra","MID-SIZE",1.60,4,"AM7","X",8.40,37,179
21113,2021,"Hyundai","Elantra","MID-SIZE",2.00,4,"AV1","X",7.50,42,157
21114,2021,"Hyundai","Elantra (ISG)","MID-SIZE",2.00,4,"AV1","X",7.10,44,152
21115,2021,"Hyundai","Elantra","MID-SIZE",2.00,4,"M6","X",9.10,36,185
21116,2021,"Hyundai","Elantra Hybrid Blue","MID-SIZE",1.60,4,"AM6","X",4.50,64,103
21117,2021,"Hyundai","IONIQ","FULL-SIZE",1.60,4,"AM6","X",4.30,67,99
21118,2021,"Hyundai","IONIQ Blue","FULL-SIZE",1.60,4,"AM6","X",4.00,71,94
21119,2021,"Hyundai","Kona","SUV - SMALL",2.00,4,"AS6","X",8.60,36,187
21120,2021,"Hyundai","Kona AWD","SUV - SMALL",1.60,4,"AM7","X",9.00,33,201
21121,2021,"Hyundai","Kona AWD","SUV - SMALL",2.00,4,"AS6","X",9.20,33,202
21122,2021,"Hyundai","Palisade","SUV - STANDARD",3.80,6,"AS8","X",11.90,27,250
21123,2021,"Hyundai","Palisade AWD","SUV - STANDARD",3.80,6,"AS8","X",12.30,25,265
21124,2021,"Hyundai","Santa Fe","SUV - SMALL",2.50,4,"AS8","X",9.60,31,214
21125,2021,"Hyundai","Santa Fe AWD","SUV - SMALL",2.50,4,"AM8","X",11.00,29,233
21126,2021,"Hyundai","Santa Fe AWD","SUV - SMALL",2.50,4,"AS8","X",10.60,28,235
21127,2021,"Hyundai","Santa Fe Hybrid","SUV - SMALL",1.60,4,"AM6","X",7.10,38,176
21128,2021,"Hyundai","Sonata","FULL-SIZE",1.60,4,"AS8","X",8.80,37,182
21129,2021,"Hyundai","Sonata","FULL-SIZE",2.50,4,"AM8","X",10.10,32,208
21130,2021,"Hyundai","Sonata","FULL-SIZE",2.50,4,"AS8","X",8.80,37,182
21131,2021,"Hyundai","Sonata Hybrid","FULL-SIZE",2.00,4,"AM6","X",5.30,56,117
21132,2021,"Hyundai","Tucson","SUV - SMALL",2.00,4,"AS6","X",10.00,31,216
21133,2021,"Hyundai","Tucson AWD","SUV - SMALL",2.00,4,"AS6","X",10.80,28,239
21134,2021,"Hyundai","Tucson AWD","SUV - SMALL",2.40,4,"AS6","X",11.00,28,241
21135,2021,"Hyundai","Veloster N","COMPACT",2.00,4,"AM8","Z",12.00,27,248
21136,2021,"Hyundai","Veloster N","COMPACT",2.00,4,"M6","Z",10.60,30,226
21137,2021,"Hyundai","Venue","MID-SIZE",1.60,4,"AV1","X",7.90,38,178
21138,2021,"Hyundai","Venue","MID-SIZE",1.60,4,"M6","X",8.60,36,184
21139,2021,"Infiniti","Q50 AWD","MID-SIZE",3.00,6,"AS7","Z",12.50,26,254
21140,2021,"Infiniti","Q50 AWD Red Sport","MID-SIZE",3.00,6,"AS7","Z",12.50,25,261
21141,2021,"Infiniti","Q60 AWD","SUBCOMPACT",3.00,6,"AS7","Z",12.30,26,252
21142,2021,"Infiniti","Q60 AWD Red Sport","SUBCOMPACT",3.00,6,"AS7","Z",12.50,26,259
21143,2021,"Infiniti","QX50 AWD","SUV - SMALL",2.00,4,"AV8","Z",10.80,29,229
21144,2021,"Infiniti","QX80 4WD","SUV - STANDARD",5.60,8,"AS7","Z",17.60,19,356
21145,2021,"Jaguar","F-TYPE P300 Convertible","TWO-SEATER",2.00,4,"AS8","Z",10.20,31,215
21146,2021,"Jaguar","F-TYPE P300 Coupe","TWO-SEATER",2.00,4,"AS8","Z",10.20,31,215
21147,2021,"Jaguar","F-TYPE P380 Convertible AWD","TWO-SEATER",3.00,6,"AS8","Z",13.00,25,265
21148,2021,"Jaguar","F-TYPE P380 Coupe AWD","TWO-SEATER",3.00,6,"AS8","Z",13.00,25,265
21149,2021,"Jaguar","F-TYPE R Convertible AWD","TWO-SEATER",5.00,8,"AS8","Z",15.20,22,299
21150,2021,"Jaguar","F-TYPE R Coupe AWD","TWO-SEATER",5.00,8,"AS8","Z",15.20,22,299
21151,2021,"Jeep","Cherokee","SUV - SMALL",2.00,4,"A9","X",10.40,31,214
21152,2021,"Jeep","Cherokee","SUV - SMALL",2.40,4,"A9","X",10.80,30,219
21153,2021,"Jeep","Cherokee","SUV - SMALL",3.20,6,"A9","X",11.90,28,240
21154,2021,"Jeep","Cherokee 4X4 Active Drive I","SUV - SMALL",2.00,4,"A9","X",11.20,29,229
21155,2021,"Jeep","Cherokee 4X4 Active Drive I","SUV - SMALL",2.40,4,"A9","X",11.20,29,230
21156,2021,"Jeep","Cherokee 4X4 Active Drive I","SUV - SMALL",3.20,6,"A9","X",12.20,27,249
21157,2021,"Jeep","Cherokee 4X4 Active Drive II","SUV - SMALL",2.00,4,"A9","X",11.50,28,240
21158,2021,"Jeep","Cherokee 4X4 Active Drive II","SUV - SMALL",3.20,6,"A9","X",12.80,25,259
21159,2021,"Jeep","Cherokee 4X4 Active Drive Lock","SUV - SMALL",3.20,6,"A9","X",12.90,25,268
21160,2021,"Jeep","Compass","SUV - SMALL",2.40,4,"A6","X",10.60,30,218
21161,2021,"Jeep","Compass 4X4","SUV - SMALL",2.40,4,"A9","X",10.80,30,222
21162,2021,"Jeep","Gladiator 4X4 EcoDiesel","PICKUP TRUCK - STANDARD",3.00,6,"A8","D",10.80,29,263
21163,2021,"Jeep","Gladiator 4X4 Rubicon EcoDiesel","PICKUP TRUCK - STANDARD",3.00,6,"A8","D",11.00,28,271
21164,2021,"Jeep","Gladiator 4X4","PICKUP TRUCK - STANDARD",3.60,6,"A8","X",13.70,23,290
21165,2021,"Jeep","Gladiator 4X4","PICKUP TRUCK - STANDARD",3.60,6,"M6","X",14.30,22,296
21166,2021,"Jeep","Grand Cherokee 4X4","SUV - STANDARD",3.60,6,"A8","X",12.70,25,265
21167,2021,"Jeep","Grand Cherokee 4X4","SUV - STANDARD",5.70,8,"A8","X",16.70,20,331
21168,2021,"Jeep","Grand Cherokee 4X4 SRT","SUV - STANDARD",6.40,8,"A8","Z",18.30,18,368
21169,2021,"Jeep","Grand Cherokee 4X4 Trackhawk","SUV - STANDARD",6.20,8,"A8","Z",20.90,16,413
21170,2021,"Jeep","Grand Cherokee L 4X4","SUV - STANDARD",3.60,6,"A8","X",13.00,25,266
21171,2021,"Jeep","Grand Cherokee L 4X4","SUV - STANDARD",5.70,8,"A8","X",16.70,20,331
21172,2021,"Jeep","Renegade","SUV - SMALL",1.30,4,"A9","X",9.80,32,204
21173,2021,"Jeep","Renegade","SUV - SMALL",2.40,4,"A9","X",10.80,30,222
21174,2021,"Jeep","Renegade 4X4","SUV - SMALL",1.30,4,"A9","X",10.10,31,222
21175,2021,"Jeep","Renegade 4X4 Trailhawk","SUV - SMALL",1.30,4,"A9","X",10.80,29,231
21176,2021,"Jeep","Renegade 4X4","SUV - SMALL",2.40,4,"A9","X",11.20,29,230
21177,2021,"Jeep","Wrangler JL 4X4","SUV - SMALL",2.00,4,"A8","X",10.70,27,241
21178,2021,"Jeep","Wrangler JL 4X4","SUV - SMALL",3.60,6,"A8","X",12.80,24,274
21179,2021,"Jeep","Wrangler JL 4X4 eTorque","SUV - SMALL",3.60,6,"A8","X",12.00,26,258
21180,2021,"Jeep","Wrangler JL 4X4","SUV - SMALL",3.60,6,"M6","X",13.70,24,277
21181,2021,"Jeep","Wrangler JL Unlimited 4X4","SUV - SMALL",2.00,4,"A8","X",11.50,26,251
21182,2021,"Jeep","Wrangler JL Unlimited 4X4 EcoDiesel","SUV - SMALL",3.00,6,"A8","D",10.60,30,255
21183,2021,"Jeep","Wrangler JL Unlimited 4X4 Rubicon EcoDiesel","SUV - SMALL",3.00,6,"A8","D",11.20,28,275
21184,2021,"Jeep","Wrangler JL Unlimited 4X4","SUV - SMALL",3.60,6,"A8","X",12.90,24,280
21185,2021,"Jeep","Wrangler JL Unlimited 4X4 eTorque","SUV - SMALL",3.60,6,"A8","X",12.30,25,262
21186,2021,"Jeep","Wrangler JL Unlimited 4X4","SUV - SMALL",3.60,6,"M6","X",13.80,23,285
21187,2021,"Kia","Forte","MID-SIZE",1.60,4,"AM7","X",8.70,36,184
21188,2021,"Kia","Forte","MID-SIZE",2.00,4,"AV","X",7.80,41,164
21189,2021,"Kia","Forte","MID-SIZE",2.00,4,"M6","X",8.60,37,180
21190,2021,"Kia","Forte 5","FULL-SIZE",1.60,4,"AM7","X",8.90,35,190
21191,2021,"Kia","Forte 5","FULL-SIZE",1.60,4,"M6","X",9.90,32,209
21192,2021,"Kia","Forte 5","FULL-SIZE",2.00,4,"AV","X",8.00,40,169
21193,2021,"Kia","K5","FULL-SIZE",2.50,4,"AM8","X",9.90,32,207
21194,2021,"Kia","K5 AWD","FULL-SIZE",1.60,4,"AS8","X",9.20,34,193
21195,2021,"Kia","Niro","STATION WAGON - SMALL",1.60,4,"AM6","X",4.40,61,110
21196,2021,"Kia","Niro FE","STATION WAGON - SMALL",1.60,4,"AM6","X",4.40,61,110
21197,2021,"Kia","Niro Touring","STATION WAGON - SMALL",1.60,4,"AM6","X",5.00,53,124
21198,2021,"Kia","Rio","COMPACT",1.60,4,"AV1","X",7.20,42,159
21199,2021,"Kia","Rio","COMPACT",1.60,4,"M6","X",7.70,40,166
21200,2021,"Kia","Sedona","MINIVAN",3.30,6,"AS8","X",12.70,25,272
21201,2021,"Kia","Seltos","SUV - SMALL",2.00,4,"AV8","X",8.20,37,182
21202,2021,"Kia","Seltos AWD","SUV - SMALL",1.60,4,"AM7","X",9.40,32,205
21203,2021,"Kia","Seltos AWD","SUV - SMALL",2.00,4,"AV8","X",8.80,34,195
21204,2021,"Kia","Sorento AWD","SUV - SMALL",2.50,4,"AM8","X",11.10,29,233
21205,2021,"Kia","Sorento AWD","SUV - SMALL",2.50,4,"AS8","X",10.10,29,227
21206,2021,"Kia","Soul","STATION WAGON - SMALL",2.00,4,"AV","X",8.50,36,187
21207,2021,"Kia","Sportage","SUV - SMALL",2.40,4,"AS6","X",10.10,31,214
21208,2021,"Kia","Sportage AWD","SUV - SMALL",2.00,4,"AS6","X",12.10,26,261
21209,2021,"Kia","Sportage AWD","SUV - SMALL",2.40,4,"AS6","X",10.70,28,237
21210,2021,"Kia","Stinger AWD","MID-SIZE",3.30,6,"AS8","Z",13.60,24,279
21211,2021,"Kia","Telluride AWD","SUV - SMALL",3.80,6,"AS8","X",12.60,25,265
21212,2021,"Lamborghini","Aventador Coupe S","TWO-SEATER",6.50,12,"AM7","Z",27.90,13,520
21213,2021,"Lamborghini","Aventador Coupe SVJ","TWO-SEATER",6.50,12,"AM7","Z",27.90,13,520
21214,2021,"Lamborghini","Aventador Roadster S","TWO-SEATER",6.50,12,"AM7","Z",27.30,13,515
21215,2021,"Lamborghini","Aventador Roadster SVJ","TWO-SEATER",6.50,12,"AM7","Z",27.30,13,515
21216,2021,"Lamborghini","Aventador Sian Coupe","TWO-SEATER",6.50,12,"AM7","Z",28.30,12,539
21217,2021,"Lamborghini","Aventador Sian Roadster","TWO-SEATER",6.50,12,"AM7","Z",28.30,12,539
21218,2021,"Lamborghini","Huracan","TWO-SEATER",5.20,10,"AM7","Z",18.00,18,370
21219,2021,"Lamborghini","Huracan AWD","TWO-SEATER",5.20,10,"AM7","Z",18.00,18,371
21220,2021,"Lamborghini","Huracan Spyder","TWO-SEATER",5.20,10,"AM7","Z",18.00,18,370
21221,2021,"Lamborghini","Huracan Spyder AWD","TWO-SEATER",5.20,10,"AM7","Z",18.00,18,371
21222,2021,"Lamborghini","Huracan STO","TWO-SEATER",5.20,10,"AM7","Z",18.00,18,370
21223,2021,"Lamborghini","Urus","SUV - STANDARD",4.00,8,"AS8","Z",19.20,17,384
21224,2021,"Lexus","ES 250 AWD","MID-SIZE",2.50,4,"AS8","X",9.50,34,197
21225,2021,"Lexus","ES 300h","MID-SIZE",2.50,4,"AV6","X",5.50,53,124
21226,2021,"Lexus","ES 350","MID-SIZE",3.50,6,"AS8","X",10.70,31,213
21227,2021,"Lexus","ES 350 F SPORT","MID-SIZE",3.50,6,"AS8","X",10.90,30,219
21228,2021,"Lexus","GX 460","SUV - STANDARD",4.60,8,"AS6","Z",16.20,19,337
21229,2021,"Lexus","IS 300","COMPACT",2.00,4,"AS8","Z",11.00,30,221
21230,2021,"Lexus","IS 300 AWD","COMPACT",3.50,6,"AS6","Z",12.20,26,253
21231,2021,"Lexus","IS 350 AWD","COMPACT",3.50,6,"AS6","Z",12.20,26,253
21232,2021,"Lexus","LC 500","SUBCOMPACT",5.00,8,"AS10","Z",15.10,22,294
21233,2021,"Lexus","LC 500 Convertible","MINICOMPACT",5.00,8,"AS10","Z",16.00,22,304
21234,2021,"Lexus","LC 500h","SUBCOMPACT",3.50,6,"AV10","Z",9.00,35,189
21235,2021,"Lexus","LS 500 AWD","MID-SIZE",3.50,6,"AS10","Z",13.80,25,269
21236,2021,"Lexus","LS 500h AWD","MID-SIZE",3.50,6,"AV10","Z",10.10,31,213
21237,2021,"Lexus","LX 570","SUV - STANDARD",5.70,8,"AS8","Z",19.20,17,395
21238,2021,"Lexus","NX 300 AWD","SUV - SMALL",2.00,4,"AS6","Z",10.70,29,226
21239,2021,"Lexus","NX 300 AWD F SPORT","SUV - SMALL",2.00,4,"AS6","Z",10.80,29,232
21240,2021,"Lexus","NX 300h AWD","SUV - SMALL",2.50,4,"AV6","X",7.20,38,175
21241,2021,"Lexus","RC 300 AWD","SUBCOMPACT",3.50,6,"AS6","Z",12.20,26,253
21242,2021,"Lexus","RC 350 AWD","SUBCOMPACT",3.50,6,"AS6","Z",12.20,26,253
21243,2021,"Lexus","RC F","SUBCOMPACT",5.00,8,"AS8","Z",14.40,23,285
21244,2021,"Lexus","RX 350 AWD","SUV - SMALL",3.50,6,"AS8","X",12.20,26,252
21245,2021,"Lexus","RX 350 L AWD","SUV - SMALL",3.50,6,"AS8","X",13.10,25,268
21246,2021,"Lexus","RX 450h AWD","SUV - STANDARD",3.50,6,"AV6","Z",7.50,36,185
21247,2021,"Lexus","RX 450h L AWD","SUV - STANDARD",3.50,6,"AV6","Z",8.10,35,190
21248,2021,"Lexus","UX 200","MID-SIZE",2.00,4,"AS10","X",8.00,39,168
21249,2021,"Lexus","UX 250h","COMPACT",2.00,4,"AV6","X",5.50,50,130
21250,2021,"Lexus","UX 250h AWD","COMPACT",2.00,4,"AV6","X",5.70,47,140
21251,2021,"Lincoln","Aviator AWD","SUV - STANDARD",3.00,6,"AS10","X",13.70,24,280
21252,2021,"Lincoln","Corsair AWD","SUV - SMALL",2.00,4,"AS8","X",11.10,29,229
21253,2021,"Lincoln","Corsair AWD","SUV - SMALL",2.30,4,"AS8","X",11.10,29,232
21254,2021,"Lincoln","Nautilus AWD","SUV - SMALL",2.00,4,"A8","X",12.00,26,252
21255,2021,"Lincoln","Nautilus AWD","SUV - SMALL",2.00,4,"AS8","X",12.00,26,252
21256,2021,"Lincoln","Nautilus AWD","SUV - SMALL",2.70,6,"AS8","X",12.60,25,262
21257,2021,"Lincoln","Navigator 4X4","SUV - STANDARD",3.50,6,"AS10","X",15.00,21,316
21258,2021,"Maserati","Ghibli","MID-SIZE",3.00,6,"A8","Z",13.80,24,277
21259,2021,"Maserati","Ghibli S","MID-SIZE",3.00,6,"A8","Z",13.80,24,277
21260,2021,"Maserati","Ghibli S Q4","MID-SIZE",3.00,6,"A8","Z",14.80,22,293
21261,2021,"Maserati","Ghibli Trofeo","MID-SIZE",3.80,8,"A8","Z",17.40,19,348
21262,2021,"Maserati","Levante","SUV - STANDARD",3.00,6,"A8","Z",15.10,21,308
21263,2021,"Maserati","Levante S","SUV - STANDARD",3.00,6,"A8","Z",15.10,21,308
21264,2021,"Maserati","Levante GTS","SUV - STANDARD",3.80,8,"A8","Z",17.40,19,349
21265,2021,"Maserati","Levante Trofeo","SUV - STANDARD",3.80,8,"A8","Z",17.40,19,349
21266,2021,"Maserati","Quattroporte S","FULL-SIZE",3.00,6,"A8","Z",14.60,23,291
21267,2021,"Maserati","Quattroporte S Q4","FULL-SIZE",3.00,6,"A8","Z",14.80,22,293
21268,2021,"Maserati","Quattroporte Trofeo","FULL-SIZE",3.80,8,"A8","Z",17.40,19,348
21269,2021,"Mazda","CX-3","COMPACT",2.00,4,"AS6","X",8.30,37,179
21270,2021,"Mazda","CX-3 (SIL)","COMPACT",2.00,4,"M6","X",8.80,35,186
21271,2021,"Mazda","CX-3 4WD","COMPACT",2.00,4,"AS6","X",8.60,35,189
21272,2021,"Mazda","CX-30","SUV - SMALL",2.00,4,"AS6","X",8.90,35,189
21273,2021,"Mazda","CX-30","SUV - SMALL",2.50,4,"AS6","X",9.30,34,194
21274,2021,"Mazda","CX-30 4WD","SUV - SMALL",2.00,4,"AS6","X",9.40,33,202
21275,2021,"Mazda","CX-30 4WD","SUV - SMALL",2.50,4,"AS6","X",9.90,32,208
21276,2021,"Mazda","CX-30 Turbo 4WD","SUV - SMALL",2.50,4,"AS6","X",10.50,30,220
21277,2021,"Mazda","CX-5","SUV - SMALL",2.50,4,"AS6","X",9.70,32,206
21278,2021,"Mazda","CX-5 (Cylinder Deactivation)","SUV - SMALL",2.50,4,"AS6","X",9.30,33,201
21279,2021,"Mazda","CX-5 4WD","SUV - SMALL",2.50,4,"AS6","X",10.20,30,217
21280,2021,"Mazda","CX-5 4WD (Cylinder Deactivation)","SUV - SMALL",2.50,4,"AS6","X",9.80,31,209
21281,2021,"Mazda","CX-5 Turbo 4WD","SUV - SMALL",2.50,4,"AS6","X",10.80,29,230
21282,2021,"Mazda","CX-9 4WD","SUV - SMALL",2.50,4,"AS6","X",11.60,27,244
21283,2021,"Mazda","Mazda3 4-Door","COMPACT",2.00,4,"AS6","X",8.40,37,178
21284,2021,"Mazda","Mazda3 4-Door (SIL)","COMPACT",2.00,4,"M6","X",8.70,37,180
21285,2021,"Mazda","Mazda3 4-Door","COMPACT",2.50,4,"AS6","X",8.90,36,184
21286,2021,"Mazda","Mazda3 4-Door 4WD","COMPACT",2.50,4,"AS6","X",9.30,34,193
21287,2021,"Mazda","Mazda3 4-Door Turbo 4WD","COMPACT",2.50,4,"AS6","X",10.10,32,207
21288,2021,"Mazda","Mazda3 5-Door","MID-SIZE",2.00,4,"AS6","X",8.60,37,181
21289,2021,"Mazda","Mazda3 5-Door (SIL)","MID-SIZE",2.00,4,"M6","X",8.70,36,181
21290,2021,"Mazda","Mazda3 5-Door","MID-SIZE",2.50,4,"AS6","X",9.20,35,190
21291,2021,"Mazda","Mazda3 5-Door (SIL)","MID-SIZE",2.50,4,"M6","X",9.50,34,197
21292,2021,"Mazda","Mazda3 5-Door 4WD","MID-SIZE",2.50,4,"AS6","X",9.50,33,200
21293,2021,"Mazda","Mazda3 5-Door Turbo 4WD","MID-SIZE",2.50,4,"AS6","X",10.10,32,209
21294,2021,"Mazda","Mazda6","MID-SIZE",2.50,4,"AS6","X",9.10,35,187
21295,2021,"Mazda","Mazda6 Turbo","MID-SIZE",2.50,4,"AS6","X",10.00,32,208
21296,2021,"Mazda","MX-5","TWO-SEATER",2.00,4,"AS6","Z",9.00,36,186
21297,2021,"Mazda","MX-5 (SIL)","TWO-SEATER",2.00,4,"M6","Z",9.00,35,189
21298,2021,"Mercedes-Benz","A 220 4MATIC Sedan","SUBCOMPACT",2.00,4,"AM7","Z",9.60,34,197
21299,2021,"Mercedes-Benz","A 250 4MATIC Hatch","STATION WAGON - SMALL",2.00,4,"AM7","Z",9.40,34,193
21300,2021,"Mercedes-Benz","AMG A 35 4MATIC Sedan","SUBCOMPACT",2.00,4,"AM7","Z",10.70,30,224
21301,2021,"Mercedes-Benz","AMG A 35 4MATIC Hatch","STATION WAGON - SMALL",2.00,4,"AM7","Z",10.60,30,224
21302,2021,"Mercedes-Benz","AMG C 43 4MATIC Sedan","COMPACT",3.00,6,"A9","Z",13.40,25,266
21303,2021,"Mercedes-Benz","AMG C 43 4MATIC Cabriolet","SUBCOMPACT",3.00,6,"A9","Z",12.30,26,251
21304,2021,"Mercedes-Benz","AMG C 43 4MATIC Coupe","SUBCOMPACT",3.00,6,"A9","Z",12.50,26,254
21305,2021,"Mercedes-Benz","AMG C 43 4MATIC Wagon","STATION WAGON - SMALL",3.00,6,"A9","Z",12.30,27,249
21306,2021,"Mercedes-Benz","AMG C 63 Sedan","COMPACT",4.00,8,"A9","Z",13.50,25,269
21307,2021,"Mercedes-Benz","AMG C 63 S Sedan","COMPACT",4.00,8,"A9","Z",13.50,25,269
21308,2021,"Mercedes-Benz","AMG C 63 S Cabriolet","SUBCOMPACT",4.00,8,"A9","Z",13.90,24,281
21309,2021,"Mercedes-Benz","AMG C 63 S Coupe","SUBCOMPACT",4.00,8,"A9","Z",13.70,24,273
21310,2021,"Mercedes-Benz","AMG CLA 35 4MATIC Coupe","COMPACT",2.00,4,"AM7","Z",10.70,30,224
21311,2021,"Mercedes-Benz","AMG CLA 45 4MATIC Coupe","COMPACT",2.00,4,"AM8","Z",12.00,27,242
21312,2021,"Mercedes-Benz","AMG CLS 53 4MATIC+ Coupe","COMPACT",3.00,6,"A9","Z",11.30,27,242
21313,2021,"Mercedes-Benz","AMG E 53 4MATIC+ Sedan","MID-SIZE",3.00,6,"A9","Z",10.70,30,225
21314,2021,"Mercedes-Benz","AMG E 53 4MATIC+ Cabriolet","SUBCOMPACT",3.00,6,"A9","Z",11.30,28,239
21315,2021,"Mercedes-Benz","AMG E 53 4MATIC+ Coupe","SUBCOMPACT",3.00,6,"A9","Z",11.20,28,235
21316,2021,"Mercedes-Benz","AMG E 53 4MATIC+ Wagon","STATION WAGON - MID-SIZE",3.00,6,"A9","Z",11.30,28,238
21317,2021,"Mercedes-Benz","AMG E 63 S 4MATIC+ Sedan","MID-SIZE",4.00,8,"A9","Z",15.00,22,301
21318,2021,"Mercedes-Benz","AMG E 63 S 4MATIC+ Wagon","STATION WAGON - MID-SIZE",4.00,8,"A9","Z",14.70,22,300
21319,2021,"Mercedes-Benz","AMG G 63 SUV","SUV - STANDARD",4.00,8,"A9","Z",18.60,16,396
21320,2021,"Mercedes-Benz","AMG GLA 35 4MATIC SUV","SUV - SMALL",2.00,4,"AM8","Z",10.40,30,219
21321,2021,"Mercedes-Benz","AMG GLA 45 4MATIC SUV","SUV - SMALL",2.00,4,"AM8","Z",11.60,27,243
21322,2021,"Mercedes-Benz","AMG GLB 35 SUV","SUV - SMALL",2.00,4,"AM8","Z",11.10,28,237
21323,2021,"Mercedes-Benz","AMG GLC 43 4MATIC SUV","SUV - SMALL",3.00,6,"A9","Z",13.10,24,272
21324,2021,"Mercedes-Benz","AMG GLC 43 4MATIC Coupe","SUV - SMALL",3.00,6,"A9","Z",13.50,24,277
21325,2021,"Mercedes-Benz","AMG GLC 63 S 4MATIC+ SUV","SUV - SMALL",4.00,8,"A9","Z",15.70,21,319
21326,2021,"Mercedes-Benz","AMG GLC 63 S 4MATIC+ Coupe","SUV - SMALL",4.00,8,"A9","Z",15.20,21,311
21327,2021,"Mercedes-Benz","AMG GLE 53 4MATIC+ SUV","SUV - STANDARD",3.00,6,"A9","Z",13.20,23,285
21328,2021,"Mercedes-Benz","AMG GLE 53 4MATIC+ Coupe","SUV - STANDARD",3.00,6,"A9","Z",12.70,24,273
21329,2021,"Mercedes-Benz","AMG GLE 63 S 4MATIC+ SUV","SUV - STANDARD",4.00,8,"A9","Z",16.20,19,340
21330,2021,"Mercedes-Benz","AMG GLE 63 S 4MATIC+ Coupe","SUV - STANDARD",4.00,8,"A9","Z",16.30,19,347
21331,2021,"Mercedes-Benz","AMG GLS 63 4MATIC+ SUV","SUV - STANDARD",4.00,8,"A9","Z",16.30,19,347
